bbl,deed_a,deed_z,related_a,related_z,related_strict_a,related_strict_z,party_data_a,party_data_z
4008910130,2017022300780001,2021121200052001,0,0,0,0,1,1
4008960287,2016110700643001,2022092200304005,0,0,0,0,1,1
4008990101,2020072101058001,2025021400377001,0,0,0,0,1,1
4009430021,2019111800161001,2023042600203001,0,0,0,0,1,1
4009490041,2020090900487001,2023102900010001,0,0,0,0,1,1
4009680018,2017030301165002,2023072100279001,0,0,0,0,1,1
4009760061,2016072900981001,2019100200681001,0,0,0,0,1,1
4010410007,2017111401581001,2023051100680001,0,0,0,0,1,1
4010420057,2016112200920001,2021120200972001,0,0,0,0,1,1
4010490051,2018120800016001,2023110700663001,0,0,0,0,1,1
4010540024,2017071001008001,2024090600236001,0,0,0,0,1,1
4010540052,2021090101187001,2025051300031001,0,0,0,0,1,1
4010700003,2016100701133001,2023073000014001,0,0,0,0,1,1
4010890041,2017080901121001,2025032401006001,0,0,0,0,1,1
4010890059,2019020500795001,2025081900135001,0,0,0,0,1,1
4010900027,2018070300171001,2023072800283001,0,0,0,0,1,1
4010910070,2018122601052001,2022052601511002,0,1,0,0,1,1
4010920038,2020031001297001,2023120500162001,0,0,0,0,1,1
4010970004,2017081400830001,2023112000623001,0,0,0,0,1,1
4010970042,2020012000427001,2023082800833001,0,0,0,0,1,1
4010970046,2017091200110001,2024100500042001,0,0,0,0,1,1
4010980042,2019051000140001,2023083100818001,0,0,0,0,1,1
4011020006,2021040900868001,2024072500122001,0,0,0,0,1,1
4011020070,2016082401385001,2021102600464001,0,0,0,0,1,1
4011020080,2018111400675001,2023050400561003,0,0,0,0,1,1
4011030035,2018071700642001,2024100900292001,0,0,0,0,1,1
4011060013,2018073100803001,2022051701155001,0,0,0,0,1,1
4011060035,2021011901249001,2025021001230001,0,0,0,0,1,1
4011070034,2017051101210001,2023060700468001,0,0,0,0,1,1
4011080019,2016103101030001,2020110301131001,0,0,0,0,1,1
4011200017,2016050900695001,2024123100598001,0,0,0,0,1,1
4011220045,2019041800749002,2025022100763001,0,1,0,0,1,1
4011220053,2018042001026001,,0,0,0,0,1,0
4011260035,2018042001099001,2021102100555001,0,0,0,0,1,1
4011280049,2017092100630001,2025123000010001,0,0,0,0,1,1
4011300013,2019071800660001,2024032500646001,0,0,0,0,1,1
4011330019,2021072301194001,2025102701159001,0,0,0,0,1,1
4011340067,2017012401504001,2023083000336001,0,0,0,0,1,1
4011390027,2020101600982001,2025110400444001,0,0,0,0,1,1
4011400012,2017121300922001,2025080401004001,0,0,0,0,1,1
4011540098,2018072000800001,2023102400618001,0,0,0,0,1,1
4011550013,2017041200760001,2025073000025001,0,0,0,0,1,1
4011680071,2017050600038001,2021070100434001,0,0,0,0,1,1
4011700020,,2025122300637001,0,0,0,0,0,1
4011710026,2016090700360002,2022061701145001,0,0,0,0,1,1
4011730069,2017083100703001,2022011400566001,0,0,0,0,1,1
4011730070,2018032300291001,2024072500412001,0,0,0,0,1,1
4011830137,2017110901063001,2024010800232001,0,0,0,0,1,1
4012140029,2021051700580002,2025070200130001,0,0,0,0,1,1
4012170057,2017102000800003,2022112300215002,0,0,0,0,1,1
4012170060,2017102000800004,2022112300215003,0,0,0,0,1,1
4012170061,2017102000800002,2022112300215005,0,0,0,0,1,1
4012210006,2022032300292003,2025050600764001,0,0,0,0,1,1
4012400074,2019011700653001,2022062801114001,0,0,0,0,1,1
4012420019,2016110700678001,2023081600795001,0,0,0,0,1,1
4012450047,2019042300279001,2025071000305003,0,0,0,0,1,1
4012450054,2018041201092002,2023110200157002,0,0,0,0,1,1
4012610046,2019061100341001,2025021300585001,0,0,0,0,1,1
4012960055,2017061200104001,2024121101343001,1,0,0,0,1,1
4013010060,2019020400105001,2025021700015001,0,0,0,0,1,1
4013130020,2016111600276001,2021081600425002,0,0,0,0,1,1
4013250086,,2024021300231001,0,0,0,0,0,1
4013270005,2021110100632001,2024111400254001,0,0,0,0,1,1
4013270039,2021111800657001,2024111800369001,0,0,0,0,1,1
4013320120,2018121100924001,2025090400888001,0,0,0,0,1,1
4013330009,2017012500693001,2024022000289001,0,0,0,0,1,1
4013400061,2017121200101002,2021082700648001,0,0,0,0,1,1
4013470026,2019112201190003,2025120401011001,0,0,0,0,1,1
4013510040,2016042501225001,2019091300369001,0,0,0,0,1,1
4013550056,2018101901034001,2022120900863001,0,0,0,0,1,1
4013590001,2016100700211001,2020081700287001,0,0,0,0,1,1
4013600044,2016040500357002,2022102500884001,0,0,0,0,1,1
4013650069,2018091701205001,2021122700169001,0,0,0,0,1,1
4013660049,2018120300302002,2025020700830003,0,0,0,0,1,1
4013660057,2016120201020001,2021022200631001,0,0,0,0,1,1
4013690054,2019070400004001,2024011100493001,0,0,0,0,1,1
4013720077,2016022500069002,2019111801193001,0,0,0,0,1,1
4013740019,2018121400171003,2022033000856003,0,0,0,0,1,1
4013800009,2016020500455001,2025080800518001,0,0,0,0,1,1
4013840041,2016031700559001,2024011100267001,0,0,0,0,1,1
4013850027,2019040500431001,2025051401097002,0,0,0,0,1,1
4013880064,2021061500339001,2025062300584001,0,0,0,0,1,1
4013920053,2016072001072001,2019073101023001,1,0,1,0,1,1
4013930053,2017050400980001,2020112200058001,0,0,0,0,1,1
4013940031,2017052800065001,2025102800147001,0,0,0,0,1,1
4014050024,2016101000243001,2020111000148001,0,0,0,0,1,1
4014050024,2020111000148001,2023122600156001,0,0,0,0,1,1
4014060035,2016092000531001,2021040800671001,0,0,0,0,1,1
4014090056,2019121301072001,2025050100096001,0,0,0,0,1,1
4014110063,2016110701310001,2025021500023001,0,0,0,0,1,1
4014140050,2018120400433001,2025082000853001,0,0,0,0,1,1
4014150059,2017091900649001,2022042000938001,0,0,0,0,1,1
4014270003,2019100100815001,2022100700652001,0,0,0,0,1,1
4014470061,2021082701069001,,0,0,0,0,1,0
4014630016,2017100900107001,2022111700075001,1,1,1,0,1,1
4014660009,2021092200465001,2025122600420001,0,0,0,0,1,1
4014950025,2017010500120002,2023102000871001,0,0,0,0,1,1
4015130008,2017110900013001,2023121800640001,0,0,0,0,1,1
4015230044,2016112900548001,2021081101268001,0,0,0,0,1,1
4015240020,2020030900874001,2025070300862001,0,0,0,0,1,1
4015360041,2018121400758002,2024041100636001,0,0,0,0,1,1
4015530023,2018060800952001,2025071500387001,0,0,0,0,1,1
4015680061,2017072500537001,2023021400197001,0,0,0,0,1,1
4015690016,2018040300460001,2022112100957001,0,0,0,0,1,1
4015860036,2017010500392001,2024030100334001,0,0,0,0,1,1
4015880059,2020032600075001,2025110300985001,0,0,0,0,1,1
4015950035,2018091700066001,2024080900527001,0,0,0,0,1,1
4016260053,2016112800127001,2026010500560001,1,0,0,0,1,1
4016300019,2020010900526001,2024030500175001,0,0,0,0,1,1
4016510008,2020031700637001,2025070900767002,0,0,0,0,1,1
4016510024,2017061301098001,2020100600870002,0,0,0,0,1,1
4016510024,2020100600870002,2023100500825001,0,0,0,0,1,1
4016520042,2019061300177001,2023100500704001,0,0,0,0,1,1
4016570103,2019020600095001,2024120100048003,0,0,0,0,1,1
4016590022,2018040301123001,2025110501009001,0,0,0,0,1,1
4016620001,2017083001235001,2024091800683001,0,0,0,0,1,1
4016650032,2016082500949001,2020020600556002,0,0,0,0,1,1
4016760030,2016030701234001,2024112500296001,0,1,0,1,1,1
4016870063,2018110600172001,2024053000405001,0,0,0,0,1,1
4016920017,2018052201323001,2021102601219001,0,0,0,0,1,1
4017010035,2018052100467001,2022011300632001,0,0,0,0,1,1
4017010035,2022011300632001,2025092201109001,0,0,0,0,1,1
4017020074,2016101301586001,2021120701528001,0,0,0,0,1,1
4017040157,2018082400886002,2026011400879001,0,0,0,0,1,1
4017150013,2016041400578002,2024120200236002,0,0,0,0,1,1
4017150030,2022030401112001,2025100900187001,0,0,0,0,1,1
4017150035,2016090200939001,2023100500954001,0,0,0,0,1,1
4017150067,2018030100580001,2021070800887001,0,1,0,1,1,1
4017160035,2021032901161001,2025030600943001,0,0,0,0,1,1
4017190022,2021070801174001,2026011500883001,0,0,0,0,1,1
4017230018,2018120601065001,2024060600614001,0,0,0,0,1,1
4017370015,2018080101121001,2025061100325001,0,0,0,0,1,1
4017390034,2018101000348001,2026010601058001,0,0,0,0,1,1
4017400135,2017110801160001,2021042900422001,0,0,0,0,1,1
4017430130,2018081701296001,2021111501074001,0,0,0,0,1,1
4017470001,2016051000398001,2021041600080001,0,0,0,0,1,1
4017510020,2018071101187001,2021082800052001,0,0,0,0,1,1
4017530021,2018102900533001,2022082400787001,0,0,0,0,1,1
4017600014,2020022000677001,2025072300440001,0,0,0,0,1,1
4017620030,2018013000706001,2025111200313001,0,0,0,0,1,1
4017660014,2020070600413001,2023103100197001,0,0,0,0,1,1
4017680094,2016092200359001,2025070100607001,0,0,0,0,1,1
4017740050,,2023092700951001,0,0,0,0,0,1
4017740141,2017030601381001,2025062600206001,0,0,0,0,1,1
4017750054,2016020100137001,2023042400277001,0,0,0,0,1,1
4017780058,2016121201416001,2024081200478001,0,0,0,0,1,1
4017800003,2016101201138001,2025091600952001,0,0,0,0,1,1
4017800086,2016072600012001,2022090500002001,0,0,0,0,1,1
4017850007,2019061700318001,2024091100153001,0,0,0,0,1,1
4018340059,2021070200369001,2024111200536001,0,0,0,0,1,1
4018500033,2016072100347001,2021060900758001,0,0,0,0,1,1
4018560066,2018042000607001,2025092600743001,0,0,0,0,1,1
4018690001,2016070900045001,2025062400838003,0,1,0,0,1,1
4018700030,2016060901150001,2023060700929001,0,0,0,0,1,1
4018960013,2016071300139002,2021021300077001,0,0,0,0,1,1
4019040011,2017071400230003,2022101100592001,0,0,0,0,1,1
4019260034,2019022101053001,2025022000133001,0,0,0,0,1,1
4019390045,2016022200962001,2021080400454001,0,0,0,0,1,1
4019390046,2017012401337001,2021080600902001,0,0,0,0,1,1
4019410003,2019032000510001,2024010800875001,0,0,0,0,1,1
4019410032,2020031300542001,2024112101015001,0,0,0,0,1,1
4019420081,2016031601456001,2021092200221001,0,0,0,0,1,1
4019550008,2016102800813001,2021091401102001,0,0,0,0,1,1
4019580041,2019021100267001,2024042600205003,0,0,0,0,1,1
4019650001,2017112700816001,,0,0,0,0,1,0
4019650004,2016060700691001,,0,0,0,0,1,0
4019670073,2017121900732001,2022041400479001,0,0,0,0,1,1
4019680073,2017103100350001,2021021600454001,0,0,0,0,1,1
4019700013,2017010300368001,2020120900828001,0,0,0,0,1,1
4019720024,2017040301013001,2022072600565001,0,0,0,0,1,1
4019720111,2018022601064001,2022062300069001,0,0,0,0,1,1
4019800054,2017031400794001,2024051700513001,0,0,0,0,1,1
4019820020,2018042700117001,2024101400105001,0,1,0,1,1,1
4019910085,2019070101011001,2024072400348001,0,0,0,0,1,1
4019920037,2018011800646001,2025062600291001,0,0,0,0,1,1
4019970036,2016110200190001,2025042400401001,0,0,0,0,1,1
4020010025,2017091901508003,2021012200449001,0,0,0,0,1,1
4020050022,2020022100997001,2024070800863001,0,0,0,0,1,1
4020050045,2018100800643001,2024121100125001,0,0,0,0,1,1
4020050070,2016022200307001,2024100500024001,0,0,0,0,1,1
4020060016,2019100200682001,2024022000767001,0,0,0,0,1,1
4020100031,2018041300312001,2023070300151001,0,0,0,0,1,1
4021130018,2016051100858001,2024081000040002,0,0,0,0,1,1
4021250061,2020122100688001,2025030500967001,0,0,0,0,1,1
4021680025,2017102401273001,2021120800623001,0,0,0,0,1,1
4021730044,2017082901574001,2021102201025001,0,0,0,0,1,1
4021730056,2017071100785001,2025111400052001,0,0,0,0,1,1
4021760019,2018051101036001,2023101900154001,0,0,0,0,1,1
4021820127,2016042000862001,2025031700800001,0,0,0,0,1,1
4022930022,2017052500346001,2024110600905001,0,0,0,0,1,1
4022960036,2019110800783001,2025120300709001,0,0,0,0,1,1
4022970008,2018053000731001,2022060100182001,0,0,0,0,1,1
4022970027,2021070701396001,2024080500290001,0,0,0,0,1,1
4022970028,2017040301063001,2024120900638002,0,0,0,0,1,1
4023050049,2016102600285001,2022040600294001,1,0,1,0,1,1
4023280028,2017100900504003,2022110900377001,0,0,0,0,1,1
4023410102,2019052300606001,2023082200356001,0,0,0,0,1,1
4023650095,,2022100400143001,0,0,0,0,0,1
4023660005,2017101900937002,2022122700914001,0,1,0,0,1,1
4023710172,2018082700651001,2023061500868001,0,0,0,0,1,1
4023730269,2016080700013001,2021062801504001,1,1,1,1,1,1
4023750175,2018052400553001,2021111500666002,1,0,1,0,1,1
4023800059,2017071801273001,2022051201180001,0,0,0,0,1,1
4023810078,2017060600919001,2021012601128001,1,0,1,0,1,1
4023810101,2018061200520001,2022052501104001,0,0,0,0,1,1
4023820054,2022072501400001,2025123100778001,1,0,0,0,1,1
4023980019,2022050601044001,2025072500440001,0,0,0,0,1,1
4024040217,2019062701198001,2025021200718001,1,0,1,0,1,1
4024090025,2018031600777001,2023052400331001,0,1,0,0,1,1
4024090035,2018090501000001,2022081701093001,0,0,0,0,1,1
4024190115,2019051300625001,2025072200754001,0,0,0,0,1,1
4024210032,2018082300982001,2025060500055003,0,0,0,0,1,1
4024250045,2017020100883001,2021080900696001,0,0,0,0,1,1
4024290038,2018022200696001,2024112700712001,0,0,0,0,1,1
4024290040,2017120400747001,2022040700462001,0,0,0,0,1,1
4024380006,2017081000731001,2021092701135001,0,0,0,0,1,1
4024560006,2018031501296001,2022081601170001,0,0,0,0,1,1
4024580034,2016061401435001,2019121600425001,0,1,0,0,1,1
4024630007,2022053100820001,2025121800463001,0,0,0,0,1,1
4024690050,2016111700408001,2023092900546001,0,0,0,0,1,1
4024740167,2017072501400001,2025112401198001,1,0,0,0,1,1
4024750003,2018030500468001,2022091900463001,0,0,0,0,1,1
4024800044,2017052401190001,2025040800806001,0,0,0,0,1,1
4024810010,2018121400687001,2023090100594001,0,1,0,0,1,1
4024830137,2019123001082001,2025050600732001,0,0,0,0,1,1
4024900002,2019090500634001,2025073100747001,0,0,0,0,1,1
4024900035,,2025021400813001,0,0,0,0,0,1
4024910029,2017021300061001,2022081700095001,0,1,0,0,1,1
4024920053,2018030100564001,2022110300496001,0,1,0,1,1,1
4024920065,2017072101143001,2021092800150001,0,0,0,0,1,1
4024920161,2018040301062001,2024122300433001,0,0,0,0,1,1
4024930033,2016060300552001,2024043000733001,0,0,0,0,1,1
4024940054,2017022300770001,2023080900957001,0,0,0,0,1,1
4024970050,2017041800460001,2022080301095002,0,0,0,0,1,1
4025560075,2017121200265002,2021010800426003,0,0,0,0,1,1
4026340018,2017122700330002,2023033100299001,0,0,0,0,1,1
4026360041,2022041901049001,2025081100254001,0,0,0,0,1,1
4026370030,2022051100653001,2025080100903001,0,0,0,0,1,1
4026410025,2017040501248001,2022080901124001,0,0,0,0,1,1
4026420025,2017110901406001,2023083100767001,0,0,0,0,1,1
4026450023,2017110700802001,2021032400967001,0,0,0,0,1,1
4026510031,2016100600323001,2021081801282001,0,0,0,0,1,1
4026520012,2018092401163001,2025070900473001,0,0,0,0,1,1
4026740031,2017090600798001,2022040800303001,0,0,0,0,1,1
4026750007,2016101801081001,2023042800764001,0,0,0,0,1,1
4026780001,,,0,0,0,0,0,0
4026880053,2017021500598001,2020081700334002,0,0,0,0,1,1
4026910018,2022062100774001,2025062400294001,0,0,0,0,1,1
4026930063,2017050800273001,2020120101602001,0,0,0,0,1,1
4026980049,2022091401044001,2025100100182001,0,0,0,0,1,1
4026980077,2017103001160001,2022031601369001,0,0,0,0,1,1
4027080064,2016030400190001,2023061400516002,0,0,0,0,1,1
4027090060,2016061000143001,2020010600231001,0,0,0,0,1,1
4027100028,2018041100938001,2022060100154001,0,0,0,0,1,1
4027140012,2017102401431001,2021012000599001,0,0,0,0,1,1
4027180104,2019013000637001,2025021100429001,1,1,1,1,1,1
4027270054,,2023012700647001,0,0,0,0,0,1
4027290022,2017011300138001,2025032400175001,0,0,0,0,1,1
4027330053,2018120300679001,2022060300188001,1,0,1,0,1,1
4027360018,2016122200654001,2025051200984001,0,0,0,0,1,1
4027410037,2016082200479001,2021091300901001,0,0,0,0,1,1
4027430056,2019102100559001,2023111600825001,0,0,0,0,1,1
4027430062,2018102400587002,2022091900537001,0,0,0,0,1,1
4027490009,2018032801180001,2022102000924001,0,1,0,0,1,1
4027520017,2016092800737001,2022092700582001,0,0,0,0,1,1
4027520032,2017030900380001,2021082301154001,0,0,0,0,1,1
4027520186,2018090701030001,2026010500111001,0,0,0,0,1,1
4027520211,2017082901156001,2025011600628001,0,0,0,0,1,1
4027530251,2018030600861001,2021070800754002,0,0,0,0,1,1
4027530258,2016011000078001,2023081100730001,0,0,0,0,1,1
4027530271,2018041000529001,2022032301261001,0,1,0,1,1,1
4027560016,2016110300801001,2022070500828001,0,0,0,0,1,1
4027570055,2017041001124001,2024110100499001,1,0,1,0,1,1
4027580072,2016062102618001,2025111200434001,0,0,0,0,1,1
4027680007,2019090400517001,2023011101204001,0,0,0,0,1,1
4027740029,2021100400323001,2025121900668001,0,0,0,0,1,1
4027750034,2017100301279001,2022012800615001,0,0,0,0,1,1
4027790021,2017100400176001,,0,0,0,0,1,0
4027790068,2016032301014001,2020112500707001,1,0,1,0,1,1
4027820007,2016110300702001,2021032600981001,0,0,0,0,1,1
4027900017,2016110900396001,2022030201499001,0,0,0,0,1,1
4027960053,2017080801509001,2022081501225001,0,1,0,0,1,1
4027980143,2019081401049001,2024080601027001,0,0,0,0,1,1
4027990102,2021031601607001,2025040400046002,0,0,0,0,1,1
4028080043,2016080200588002,2025070400054001,0,0,0,0,1,1
4028120035,2016110100234001,2024043000725001,0,0,0,0,1,1
4028170027,2018072400870001,2022121600844001,0,0,0,0,1,1
4028260019,2017090501165002,2021020400391001,0,0,0,0,1,1
4028320040,2016071900547002,2024053000120001,0,0,0,0,1,1
4028330052,2016102800439001,2019112601354001,0,0,0,0,1,1
4028360037,2016123001179001,2021020400967001,0,0,0,0,1,1
4028400043,2017110101614001,2025040801053001,0,0,0,0,1,1
4028410044,2016121901152001,2021032300939001,0,0,0,0,1,1
4028420068,2016021201332001,2024060600041001,0,0,0,0,1,1
4028440068,2018052400575001,2023110300300001,0,0,0,0,1,1
4028450036,2017030600274001,2022070100095001,0,0,0,0,1,1
4028450039,2016122701813001,2022030400119001,0,0,0,0,1,1
4028460019,2017090800875001,2021081100666001,0,0,0,0,1,1
4028550004,2016122700864001,2021072100989001,1,1,0,0,1,1
4028690003,2017100600053001,2020123001126001,0,0,0,0,1,1
4028790127,2016012200690001,2019122600630001,0,0,0,0,1,1
4028810016,2016091501128001,2023061900109001,0,0,0,0,1,1
4028910137,2018062700322001,2024022000165001,0,0,0,0,1,1
4028950015,2018062001583001,2021072100259001,0,0,0,0,1,1
4029000046,2017082500380001,2025071200068001,0,0,0,0,1,1
4029060007,2016011300617001,2022010600861001,0,0,0,0,1,1
4029110012,2019102400250001,2024032000858001,0,0,0,0,1,1
4029120033,2017080100692001,2022092001170001,0,0,0,0,1,1
4029130023,2016111100147001,2022081001156001,0,0,0,0,1,1
4029130023,2022081001156001,2025111700585001,0,0,0,0,1,1
4029130032,2017021500801001,2021091500336001,0,0,0,0,1,1
4029270040,2016120801095001,2025040200167002,0,0,0,0,1,1
4029330027,2018040600842001,2024041800897001,0,0,0,0,1,1
4029330033,2016070600222001,2021052500864001,0,0,0,0,1,1
4029340037,2021073000268001,2025102901175001,0,1,0,0,1,1
4029350010,2017022701484001,2020101600311001,0,0,0,0,1,1
4029400067,2020102600403002,2024032500830001,0,0,0,0,1,1
4029410045,2020122801312001,2025022500473001,0,0,0,0,1,1
4029420015,2019071201002001,2024061400852001,0,0,0,0,1,1
4029420061,2016080300488002,2022120600856001,0,0,0,0,1,1
4029520025,2019110500908001,2025123000542001,0,0,0,0,1,1
4029650015,2017022701565001,2025072100591001,0,0,0,0,1,1
4029650069,2017011100572001,2022120700333001,0,0,0,0,1,1
4029660070,2016050600324001,2020111601530001,0,0,0,0,1,1
4029680060,2021020901084001,2025071800109001,0,0,0,0,1,1
4029690014,2016011201474001,2025112100489001,0,0,0,0,1,1
4029810030,2017060500515001,2022082800028001,0,0,0,0,1,1
4029830047,2016122100260001,2021101500794001,0,0,0,0,1,1
4029880037,2020062500861001,2025120500122001,0,0,0,0,1,1
4029940015,2019072501248001,2024121201500001,0,0,0,0,1,1
4029950075,2018073000969001,2024030500926001,0,0,0,0,1,1
4029960062,2017012300488003,2021032500122001,0,0,0,0,1,1
4030000040,2020111700948001,2025100400056002,0,0,0,0,1,1
4030050028,2020110501084002,2025060500879001,0,0,0,0,1,1
4030100019,2019041601159001,2023092800830001,0,0,0,0,1,1
4030130011,2016122000683002,2024081200203003,0,0,0,0,1,1
4030210018,2017121900517001,2025022100324001,0,0,0,0,1,1
4030220017,2016100300691001,2019122800061001,0,0,0,0,1,1
4030230085,2019090601157001,2025090900126001,0,0,0,0,1,1
4030240012,2017031001387001,2022042700991001,0,0,0,0,1,1
4030260060,2019121700927001,2024053100855001,0,0,0,0,1,1
4030300101,2016083000291001,2020010700024001,0,1,0,1,1,1
4030310020,2018110200909001,2024020100387001,0,0,0,0,1,1
4030340019,2019062700802001,2025090400409001,0,0,0,0,1,1
4030360063,2018091800719001,2025120400455001,0,0,0,0,1,1
4030380050,2016021202122001,2022072600920001,0,0,0,0,1,1
4030390030,2016080900199001,2021111600382001,0,0,0,0,1,1
4030390046,2017011001587001,2021041301284001,0,0,0,0,1,1
4030520070,2018081000799001,2023032200466001,0,0,0,0,1,1
4030540017,2022042600388001,2025080800315001,0,1,0,1,1,1
4030580023,2016082900702001,2022071201354001,0,0,0,0,1,1
4030590036,2016051800153001,2020111300537001,0,0,0,0,1,1
4030640022,2021062300372001,2025032500944001,0,0,0,0,1,1
4030680015,2017013001285001,2022092300418001,0,0,0,0,1,1
4030690022,2018111600956001,2022011800870001,0,0,0,0,1,1
4030690030,2019041500113001,2022072800449001,0,0,0,0,1,1
4030910073,2016101101300001,2022011400900001,0,0,0,0,1,1
4030930078,2019100701325001,2024060300668001,0,0,0,0,1,1
4030960074,2017032600023001,2022051200726001,0,0,0,0,1,1
4031020085,2019082700723001,2024112000613002,0,0,0,0,1,1
4031030076,2019020601120001,2025112400647003,0,0,0,0,1,1
4031040158,2016022200876001,2022021700849001,0,0,0,0,1,1
4031040174,2019062600080001,2025031000259001,0,0,0,0,1,1
4031130053,2020010801397001,2025121000634001,0,0,0,0,1,1
4031290003,2017060700624001,2023081700443001,0,0,0,0,1,1
4031310010,2016020802651001,2021102000655001,0,0,0,0,1,1
4031330069,2016022200835001,2022062800367002,0,0,0,0,1,1
4031350084,2017091300328001,2021122000684002,0,0,0,0,1,1
4031370024,2017032901003001,2025011500650001,0,0,0,0,1,1
4031440001,2019030600805001,2025081900170001,0,0,0,0,1,1
4031440019,2016031800712001,2022010700547002,0,0,0,0,1,1
4031450017,2017090600144001,2021062801074001,0,0,0,0,1,1
4031460077,2017101801113002,2021060901133002,0,0,0,0,1,1
4031500064,2020012101377001,2024040200989001,0,0,0,0,1,1
4031580064,2016112901398002,2020103001148001,0,0,0,0,1,1
4031620036,2019012200952002,2024073000515001,0,0,0,0,1,1
4031650027,2018082700083001,2022052001106001,0,0,0,0,1,1
4031690063,2016022200089001,2022041300127001,0,0,0,0,1,1
4031770023,2021101200489001,2024102300516004,0,0,0,0,1,1
4031780005,,2021061100155001,0,0,0,0,0,1
4031780010,,2021061400238001,0,0,0,0,0,1
4031780026,2018051600221001,2022040101079002,0,0,0,0,1,1
4031780042,2019051600174001,2024080200719001,0,0,0,0,1,1
4031780150,2017102601602001,2023102301027001,0,0,0,0,1,1
4031790044,2016052501226001,2025090201161001,0,1,0,0,1,1
4031800030,2016090701111002,2021080400544001,0,0,0,0,1,1
4031810010,2018112900693001,2025102800502001,1,0,1,0,1,1
4031820022,2018052300944001,2025112600839001,1,0,1,0,1,1
4031840035,2018101700697001,2025012400890003,0,0,0,0,1,1
4031860042,2016092801413001,2021090100729001,0,0,0,0,1,1
4031870026,2018100300252001,2024071600518001,0,0,0,0,1,1
4031870043,2017050900160002,2022122700342001,0,0,0,0,1,1
4031880018,2020081300339001,2025121600160003,0,0,0,0,1,1
4031880022,2016120100096001,2024072900210001,0,0,0,0,1,1
4031890075,2017091101018001,2023061500327002,0,0,0,0,1,1
4031900048,2016110100701001,2021050600831001,0,0,0,0,1,1
4031900057,2018030600462001,2024061300767001,0,0,0,0,1,1
4031910037,2016091000054001,2020121001030001,0,0,0,0,1,1
4031930040,2017081800519001,2024080800619001,0,0,0,0,1,1
4031990002,2016061401709001,2022020300397001,0,0,0,0,1,1
4031990003,2016052301521001,2022121600964001,0,0,0,0,1,1
4031990017,2016083000573001,2023121900883001,0,0,0,0,1,1
4031990061,2017012601386001,2022011101255001,0,0,0,0,1,1
4032050043,2016052500849001,2020031300455001,0,0,0,0,1,1
4032060010,2018121200123001,2022033101284001,0,1,0,0,1,1
4032090050,2017032200600001,2022011700324001,0,0,0,0,1,1
4032110016,2019031300671001,2023102400855001,0,0,0,0,1,1
4032140052,2017121801294001,2022102600869003,0,0,0,0,1,1
4032160017,2016032400738001,2020112300407002,0,0,0,0,1,1
4032160029,2022071100266001,2025091900054001,0,0,0,0,1,1
4032230043,2019051401268001,2022121500699005,0,0,0,0,1,1
4032240048,2017012400416001,2022091301024001,0,0,0,0,1,1
4032280055,2016061400495001,2023072600110001,1,0,1,0,1,1
4032320023,2016031300054001,2022012100311001,0,0,0,0,1,1
4032340098,2017111500246001,2023111301269001,0,0,0,0,1,1
4032410008,2016091900322001,2024051301086001,0,0,0,0,1,1
4032600005,2016012700194002,2024120200279001,0,0,0,0,1,1
4032660011,2016092800281001,2025122400282003,0,0,0,0,1,1
4032660043,2019090500619001,2023040700184003,1,0,1,0,1,1
4032760013,2016100100010001,2020032200030001,0,0,0,0,1,1
4032790046,2017061601078001,2021032301204001,0,0,0,0,1,1
4032800003,2019051400440001,2022101100479001,0,0,0,0,1,1
4032810004,2018051001204001,2021062600023002,0,0,0,0,1,1
4032810024,2018122100642002,2024090500620001,0,0,0,0,1,1
4032810026,2016031700490001,2024032800872001,0,0,0,0,1,1
4032820043,2019081300560001,2024013000461001,0,0,0,0,1,1
4032860017,2017080200522001,2025010900975002,0,0,0,0,1,1
4032860038,2017041400703002,2022071901270001,0,0,0,0,1,1
4032880029,2020051800328001,2024030600448001,0,0,0,0,1,1
4032900099,2017102401221001,2025072000017001,0,0,0,0,1,1
4032910072,2017011801367001,2025020300217001,0,0,0,0,1,1
4032910076,2018072700746001,2022051701342001,0,0,0,0,1,1
4032940078,2018012400512001,2021061600060001,0,0,0,0,1,1
4032990031,2016101800610001,2025102301020001,0,0,0,0,1,1
4033000006,2018041701123002,2025121700022003,0,0,0,0,1,1
4033020122,2017030601199001,2022012600651001,1,0,1,0,1,1
4033080008,,2022091900064001,0,0,0,0,0,1
4033110023,2018100900977001,2022062400278001,0,0,0,0,1,1
4033110026,2017082401359001,2026012900589001,0,0,0,0,1,1
4033490005,2016101301061001,2021072300371001,0,0,0,0,1,1
4033690044,2018070201213001,2024032000484001,0,0,0,0,1,1
4033810068,2018100100626001,2024090900935001,0,1,0,1,1,1
4033820049,2022092200936001,2025090500732001,0,0,0,0,1,1
4034010028,2018062000911002,2025112400632001,0,0,0,0,1,1
4034250005,2017041800756001,2023042100196001,0,0,0,0,1,1
4034290017,2019061600041001,2022071200810001,0,0,0,0,1,1
4034820003,2016120901156001,2022012601402001,0,0,0,0,1,1
4034830003,2017061900987001,2022020401324001,0,0,0,0,1,1
4034870023,2016030101136001,2020011400642003,0,0,0,0,1,1
4034940066,2016033100272001,2023112101009001,0,0,0,0,1,1
4035010014,2018011800695001,2024042100001001,0,0,0,0,1,1
4035010019,2017122100037001,2025030700761001,0,0,0,0,1,1
4035010025,2017013000808001,2021052401217001,0,0,0,0,1,1
