bbl,sale_date,deed,nearest_gap_days,nearest_ties,amount_match_1pct,dof_price,document_amount
3076240073,2024-01-08,2024011000534001,0.0,1,True,1165000.0,1165000.0
3076270053,2016-09-13,2016091900636001,0.0,1,True,850000.0,850000.0
3076270053,2021-04-23,2021042900378001,0.0,1,True,999000.0,999000.0
3076280043,2016-04-18,2016041901134001,0.0,1,True,1160000.0,1160000.0
3076280043,2024-07-09,2024071600672004,0.0,1,True,1325000.0,1325000.0
3076300080,2017-08-28,2017083100468001,0.0,1,True,850000.0,850000.0
3076300080,2023-05-11,2023051800577001,0.0,1,True,998000.0,998000.0
3076320002,2016-09-15,2016091501326001,0.0,1,True,777000.0,777000.0
3076320002,2022-01-05,2022011700355001,0.0,1,True,825000.0,825000.0
3076320039,2021-04-30,2021051100999001,0.0,1,True,870000.0,870000.0
3076320039,2025-06-23,2025062500673001,0.0,1,True,999000.0,999000.0
3076330043,2019-02-13,2019021700001001,0.0,1,True,958800.0,958800.0
3076330043,2023-03-29,2023041200250001,0.0,1,True,1100000.0,1100000.0
3076340028,2017-06-14,2017062000048001,0.0,1,True,720000.0,720000.0
3076340028,2022-07-06,2022071100460001,0.0,1,True,889000.0,889000.0
3076350070,2016-03-28,2016032900387001,0.0,1,True,660000.0,660000.0
3076350070,2024-06-03,2024060600495001,0.0,1,True,840000.0,840000.0
3076390039,2019-09-05,2019091400067001,0.0,1,True,1180000.0,1180000.0
3076390039,2024-02-15,2024022000512001,0.0,1,True,1850000.0,1850000.0
3076410070,2018-12-17,2018121900325001,0.0,1,True,1023000.0,1023000.0
3076410070,2022-08-01,2022080300985001,0.0,1,True,996000.0,996000.0
3076410074,2017-06-08,2017061401224001,0.0,1,True,1900000.0,1900000.0
3076410074,2025-08-18,2025082500939001,0.0,1,True,3500000.0,3500000.0
3076460036,2016-12-09,2016121201085001,0.0,1,True,1175000.0,1175000.0
3076460036,2022-01-05,2022011700309001,0.0,1,True,1870000.0,1870000.0
3076460069,2021-12-14,2021122101150001,0.0,1,True,1200000.0,1200000.0
3076460069,2025-05-19,2025052200564001,0.0,1,True,1415000.0,1415000.0
3076480058,2018-06-27,2018070300250001,0.0,1,True,795000.0,795000.0
3076480058,2021-10-13,2021102601590003,0.0,1,True,835000.0,835000.0
3076500035,2017-08-03,2017081500139001,0.0,1,True,975000.0,975000.0
3076500035,2021-10-25,2021102800594001,0.0,1,True,995000.0,995000.0
3076500048,2016-12-19,2016122801345001,0.0,1,True,821500.0,821500.0
3076500048,2021-11-23,2021120101116001,0.0,1,True,840000.0,840000.0
3076500073,2018-01-29,2018020801292002,0.0,1,True,710000.0,710000.0
3076500073,2023-11-28,2023120100352001,0.0,1,True,999000.0,999000.0
3076520031,2018-10-25,2018102900174001,0.0,1,True,616500.0,616500.0
3076520031,2025-10-27,2025110301108001,0.0,1,True,999000.0,999000.0
3076520053,2018-04-17,,0.0,2,False,725000.0,0.0
3076520053,2023-06-20,2023062700351001,0.0,1,True,951600.0,951600.0
3076550063,2016-02-29,2016030100944001,0.0,1,True,825000.0,825000.0
3076550063,2022-02-17,2022030200668001,0.0,1,True,1100000.0,1100000.0
3076560008,2021-08-31,2021090201355001,0.0,1,True,1075000.0,1075000.0
3076560008,2025-05-05,2025050700863001,0.0,1,True,1420000.0,1420000.0
3076570005,2017-05-23,2017052500385001,0.0,1,True,1375000.0,1375000.0
3076570005,2021-08-23,2021091000454001,0.0,1,True,1395000.0,1395000.0
3076610031,2020-07-14,2020072201017001,0.0,1,True,1270776.0,1270776.0
3076610031,2025-07-01,2025070700288001,0.0,1,True,4800000.0,4800000.0
3076610034,2020-12-07,2020121501382001,0.0,1,True,3500000.0,3500000.0
3076610034,2025-06-17,2025062000611002,0.0,1,True,5800000.0,5800000.0
3076700062,2019-09-05,2019091100561001,0.0,1,True,740000.0,740000.0
3076700062,2024-08-23,2024090300383001,0.0,1,True,840000.0,840000.0
3076710045,2016-01-08,2016011500551002,0.0,1,True,659000.0,659000.0
3076710045,2023-10-12,2023110601363001,0.0,1,True,925000.0,925000.0
3076720002,2017-02-28,2017030200251001,0.0,1,True,737000.0,737000.0
3076720002,2022-06-30,2022070800420001,0.0,1,True,830000.0,830000.0
3076730015,2017-10-27,2017092901002001,0.0,1,True,693897.0,693897.0
3076730015,2021-04-27,2021051200892001,0.0,1,True,530000.0,530000.0
3076750096,2017-09-26,2017100200503001,0.0,1,True,745500.0,745500.0
3076750096,2025-05-01,2025050500668001,0.0,1,True,1325000.0,1325000.0
3076750103,2021-04-29,2021050400181001,0.0,1,True,635000.0,635000.0
3076750103,2025-10-20,2025102100426001,0.0,1,True,1050000.0,1050000.0
3076760031,2016-09-22,2016100600144001,0.0,1,True,900000.0,900000.0
3076760031,2020-03-19,2020032200061001,0.0,1,True,1350000.0,1350000.0
3076780030,2016-06-10,2016061701941001,0.0,1,True,999000.0,999000.0
3076780030,2024-09-06,2024091100552001,0.0,1,True,1380000.0,1380000.0
3076790059,2018-01-16,2018011800166002,0.0,1,True,892000.0,892000.0
3076790059,2025-08-02,2025091800831001,0.0,1,True,1300000.0,1300000.0
3076880081,2018-08-16,2018082400167001,0.0,1,True,780000.0,780000.0
3076880081,2024-06-25,2024070800578001,0.0,1,True,1246500.0,1246500.0
3076890020,2021-01-28,2021020400759001,0.0,1,True,900000.0,900000.0
3076890020,2025-08-13,2025082100923001,0.0,1,True,2800000.0,2800000.0
3076890038,2016-12-29,2017012401183001,0.0,1,True,975000.0,975000.0
3076890038,2025-02-20,2025022500824001,0.0,1,True,1430000.0,1430000.0
3076890041,2017-08-30,2017083000840001,0.0,1,True,820000.0,820000.0
3076890041,2021-06-23,2021062900693003,0.0,1,True,1285000.0,1285000.0
3076940003,2017-09-07,2017091100476001,0.0,1,True,825000.0,825000.0
3076940003,2025-07-23,2025072700002001,0.0,1,True,552973.0,552972.5
3076950001,2017-08-10,2017082300390001,0.0,1,True,1250000.0,1250000.0
3076950001,2020-12-10,2020121501156001,0.0,1,True,1165000.0,1165000.0
3076960041,2021-02-24,2021030700002001,0.0,1,True,655000.0,655000.0
3076960041,2024-06-10,2024061100433001,0.0,1,True,770000.0,770000.0
3076960047,2016-04-26,2016042700101001,0.0,1,True,597500.0,597500.0
3076960047,2021-11-16,2021111800543003,0.0,1,True,821600.0,821600.0
3076960081,2016-09-26,2016092900950001,0.0,1,True,755000.0,755000.0
3076960081,2025-08-06,2025081300602001,0.0,1,True,999000.0,999000.0
3076970034,2018-03-09,2018031401192001,0.0,1,True,695000.0,695000.0
3076970034,2025-11-24,2025112600277001,0.0,1,True,900000.0,900000.0
3076970035,2016-01-28,2016020100426001,0.0,1,True,625000.0,625000.0
3076970035,2021-05-12,2021052500686001,0.0,1,True,745000.0,745000.0
3077030052,2018-12-26,2018122800200002,0.0,1,True,870000.0,870000.0
3077030052,2025-09-03,2025090500989001,0.0,1,True,1250000.0,1250000.0
3077040064,2017-07-17,2017080400712001,0.0,1,True,330000.0,330000.0
3077040064,2021-03-23,2021040200695004,0.0,1,True,770000.0,770000.0
3077060031,2018-03-20,2018032100700001,0.0,1,True,820000.0,820000.0
3077060031,2025-07-08,2025071400726001,0.0,1,True,995000.0,995000.0
3077070029,2016-10-13,2016102700464001,0.0,1,True,560000.0,560000.0
3077070029,2023-05-30,2023060100270001,0.0,1,True,786000.0,786000.0
3077070057,2019-01-15,2019012100201001,0.0,1,True,599000.0,599000.0
3077070057,2025-10-27,2025110300988001,0.0,1,True,860000.0,860000.0
3077080025,2017-05-11,2017051600172001,0.0,1,True,558775.0,558775.0
3077080025,2021-08-06,2021081000714001,0.0,1,True,714500.0,714500.0
3077080056,2018-04-23,2018042400900001,0.0,1,True,640000.0,640000.0
3077080056,2024-10-28,2024110400860001,0.0,1,True,815000.0,815000.0
3077080062,2020-11-24,2020120400804001,0.0,1,True,655000.0,655000.0
3077080062,2024-11-27,2024120400666001,0.0,1,True,550000.0,550000.0
3077090019,2019-05-14,2019052300350001,0.0,1,True,535000.0,535000.0
3077090019,2022-06-29,2022071901020001,0.0,1,True,750000.0,750000.0
3077090019,2025-09-12,2025093001008001,0.0,1,True,855000.0,855000.0
3077090044,2017-09-28,2017092900395002,0.0,1,True,500000.0,500000.0
3077090044,2021-02-12,2021022301067001,0.0,1,True,620000.0,620000.0
3077150020,2017-07-13,2017072500502001,0.0,1,True,795000.0,795000.0
3077150020,2021-07-16,2021072800250001,0.0,1,True,755000.0,755000.0
3077170015,2019-08-29,2019090400417001,0.0,1,True,865000.0,865000.0
3077170015,2024-12-17,2024122600588001,0.0,1,True,1425000.0,1425000.0
3077180017,2016-10-06,2016100700140001,0.0,1,True,610000.0,610000.0
3077180017,2020-01-02,2020010600642001,0.0,1,True,720000.0,720000.0
3077180057,2017-06-16,2017062800199001,0.0,1,True,693000.0,693000.0
3077180057,2021-02-23,2021022300192002,0.0,1,True,640000.0,640000.0
3077190002,2018-02-12,2018021400481002,0.0,1,True,670000.0,670000.0
3077190002,2023-11-24,2023112800488001,0.0,1,True,820000.0,820000.0
3077190013,2017-05-18,2017052301445002,0.0,1,True,626000.0,626000.0
3077190013,2022-06-23,2022062700420001,0.0,1,True,795000.0,795000.0
3077190038,2016-09-15,2016092000533001,0.0,1,True,465000.0,465000.0
3077190038,2021-07-15,2021071600477001,0.0,1,True,630000.0,630000.0
3077200030,2022-03-01,2022031701128001,0.0,1,True,734000.0,734000.0
3077200030,2025-12-05,2025121100827001,0.0,1,True,762000.0,762000.0
3077200031,2018-03-01,2018030700325001,0.0,1,True,648000.0,648000.0
3077200031,2025-01-27,2025020400341001,0.0,1,True,792000.0,792000.0
3077200047,2018-08-28,2018083100162001,0.0,1,True,667750.0,667750.0
3077200047,2021-11-15,2021112401403001,0.0,1,True,825000.0,825000.0
3077200070,2017-10-16,2017101800898001,0.0,1,True,595000.0,595000.0
3077200070,2023-10-24,2023102500901001,0.0,1,True,715000.0,715000.0
3077220020,2018-05-09,2018051700504001,0.0,1,True,640000.0,640000.0
3077220020,2021-10-26,2021111501156001,0.0,1,True,725000.0,725000.0
3077240049,2019-08-22,2019090700016001,0.0,1,True,460000.0,460000.0
3077240049,2023-05-12,2023051700452001,0.0,1,True,695000.0,695000.0
3077320026,2017-12-08,2017121200089001,0.0,1,True,550000.0,550000.0
3077320026,2021-01-05,2021011901597001,0.0,1,True,570000.0,570000.0
3077350025,2017-08-10,2017082200129001,0.0,1,True,599505.0,599505.73
3077350025,2024-02-09,2024021300342001,0.0,1,True,563000.0,563000.0
3077350065,2016-03-11,2016031600474001,0.0,1,True,396440.0,396440.0
3077350065,2023-06-16,2023062500033001,0.0,1,True,590000.0,590000.0
3077350074,2016-09-29,2016100600199001,0.0,1,True,442000.0,442000.0
3077350074,2019-10-17,2019103000369001,0.0,1,True,550000.0,550000.0
3077430018,2019-01-25,,0.0,2,False,690000.0,0.0
3077430018,2023-11-06,2023111500794001,0.0,1,True,825000.0,825000.0
3077430023,2017-10-23,2017102601623003,0.0,1,True,566500.0,566500.0
3077430023,2025-09-10,2025092200739001,0.0,1,True,813000.0,813000.0
3077430025,2017-06-08,2017061600191003,0.0,1,True,570000.0,570000.0
3077430025,2022-04-07,2022042800962001,0.0,1,True,810000.0,810000.0
3077460059,2016-09-12,2016091400679001,0.0,1,True,313000.0,313000.0
3077460059,2023-09-21,,0.0,2,False,360000.0,0.0
3077470022,2018-01-26,2018013000595001,0.0,1,True,560000.0,560000.0
3077470022,2022-05-20,2022060601320001,0.0,1,True,740000.0,740000.0
3077470049,2017-04-17,2017051100684001,0.0,1,True,352750.0,352750.0
3077470049,2020-08-11,2020081801053002,0.0,1,True,432978.0,432978.0
3077470073,2017-04-13,2017042000458001,0.0,1,True,455000.0,455000.0
3077470073,2022-08-11,2022081200994002,0.0,1,True,700000.0,700000.0
3077490012,2016-10-20,2016103100209001,0.0,1,True,453000.0,453000.0
3077490012,2025-09-15,2025100100506001,0.0,1,True,620500.0,620500.0
3077510008,2016-05-17,2016052501231002,0.0,1,True,443000.0,443000.0
3077510008,2023-08-29,2023090800691001,0.0,1,True,630000.0,630000.0
3077530041,2016-05-06,2016051800886001,0.0,1,True,586000.0,586000.0
3077530041,2025-12-15,2026010700835001,0.0,1,True,810000.0,810000.0
3077560015,2016-09-29,2016101301625001,0.0,1,True,675000.0,675000.0
3077560015,2022-02-25,2022031600150001,0.0,1,True,829000.0,829000.0
3077560042,2016-08-10,,0.0,2,False,401250.0,0.0
3077560042,2022-08-29,2022090800509001,0.0,1,True,780000.0,780000.0
3077610041,2019-12-03,2019121500017001,0.0,1,True,610000.0,610000.0
3077610041,2024-03-18,2024032200306002,0.0,1,True,815000.0,815000.0
3077670027,2016-04-21,2016042200665003,0.0,1,True,555000.0,555000.0
3077670027,2021-12-06,2022010300308003,0.0,1,True,720000.0,720000.0
3077690050,2018-12-03,2018121300331003,0.0,1,True,625000.0,625000.0
3077690050,2023-08-11,2023081800790001,0.0,1,True,710000.0,710000.0
3077770020,2019-12-12,2019121601191001,0.0,1,True,745000.0,745000.0
3077770020,2024-05-13,2024052100091001,0.0,1,True,897600.0,897600.0
3077780021,2020-10-01,2020100600141001,0.0,1,True,740000.0,740000.0
3077780021,2025-06-11,2025063000680001,0.0,1,True,650000.0,650000.0
3077880059,2017-10-23,2017110600520001,0.0,1,True,325000.0,325000.0
3077880059,2021-04-30,2021051200479001,0.0,1,True,635000.0,635000.0
3077890023,2020-08-05,2020081700657001,0.0,1,True,550000.0,550000.0
3077890023,2024-03-22,2024032500336001,0.0,1,True,775000.0,775000.0
3077920001,2018-07-31,2018080700622002,0.0,1,True,635000.0,635000.0
3077920001,2022-04-14,2022051600841001,0.0,1,True,1050000.0,1050000.0
3077930063,2017-11-16,2017112700896001,0.0,1,True,710000.0,710000.0
3077930063,2021-09-01,2021092300131001,0.0,1,True,905000.0,905000.0
3077940054,2019-01-05,2019011500625001,0.0,1,True,457563.0,457563.0
3077940054,2024-06-21,2024062200027001,0.0,1,True,1225000.0,1225000.0
3077960004,2016-06-08,2016062002514001,0.0,1,True,589000.0,589000.0
3077960004,2021-12-27,2022012600918001,0.0,1,True,795000.0,795000.0
3077960055,2016-08-09,2016081600356002,0.0,1,True,640000.0,640000.0
3077960055,2023-05-01,2023051500789001,0.0,1,True,999999.0,999999.0
3077960058,2016-02-26,2016022900266001,0.0,1,True,718000.0,718000.0
3077960058,2023-03-21,2023032300626001,0.0,1,True,900000.0,900000.0
3078010010,2018-01-30,2018020900484001,0.0,1,True,664000.0,664000.0
3078010010,2022-02-15,2022021501269001,0.0,1,True,490122.0,490121.81
3078030013,2017-03-24,2017032900909003,0.0,1,True,700000.0,700000.0
3078030013,2024-05-01,2024050600491001,0.0,1,True,830000.0,830000.0
3078080043,2018-08-23,2018082700879001,0.0,1,True,875000.0,875000.0
3078080043,2022-01-28,2022020300491001,0.0,1,True,1025000.0,1025000.0
3078090023,2017-05-31,2017060100746001,0.0,1,True,550000.0,550000.0
3078090023,2024-10-10,2024102200246001,0.0,1,True,720000.0,720000.0
3078100036,2020-09-15,2020110900208001,0.0,1,True,720000.0,720000.0
3078100036,2023-12-18,2023122700468002,0.0,1,True,645000.0,645000.0
3078110018,2018-11-16,2018121000476001,0.0,1,True,572500.0,572500.0
3078110018,2024-04-18,2024042300739001,0.0,1,True,682500.0,682500.0
3078170133,2017-11-21,2017112201371001,0.0,1,True,495000.0,495000.0
3078170133,2022-04-12,2022051600376001,0.0,1,True,1100000.0,1100000.0
3078220071,2017-08-31,2017091400098001,0.0,1,True,530000.0,530000.0
3078220071,2024-05-17,2024052300526002,0.0,1,True,710000.0,710000.0
3078260034,2017-10-19,2017102301040001,0.0,1,True,640000.0,640000.0
3078260034,2021-08-30,2021090300819001,0.0,1,True,780000.0,780000.0
3078300050,2016-01-11,2016011400331001,0.0,1,True,500000.0,500000.0
3078300050,2025-11-12,2025120200273001,0.0,1,True,780000.0,780000.0
3078310053,2018-11-19,2018112601263001,0.0,1,True,420000.0,420000.0
3078310053,2024-04-12,2024041501253001,0.0,1,True,800000.0,800000.0
3078320145,2020-07-29,,,0,False,471510.0,0.0
3078320145,2024-12-12,2024121800267001,0.0,1,True,725000.0,725000.0
3078400006,2017-01-11,2017012401328001,0.0,1,True,480000.0,480000.0
3078400006,2021-05-21,2021052501329001,0.0,1,True,815000.0,815000.0
3078440022,2016-12-08,2016121400693001,0.0,1,True,569900.0,569900.0
3078440022,2024-08-15,2024082200756001,0.0,1,True,780000.0,780000.0
3078500032,2017-07-07,2017071400883001,0.0,1,True,415000.0,415000.0
3078500032,2024-06-03,2024061000795001,0.0,1,True,455000.0,455000.0
3078510018,2016-06-09,2016071400323001,0.0,1,True,641194.0,641194.95
3078510018,2025-11-17,2025121300020001,0.0,1,True,450000.0,450000.0
3078510061,2017-09-22,2017092900690001,0.0,1,True,520000.0,520000.0
3078510061,2025-11-26,2025120900534001,0.0,1,True,575000.0,575000.0
3078520002,2016-04-06,2016040700949001,0.0,1,True,403000.0,403000.0
3078520002,2022-08-30,2022090900676001,0.0,1,True,690000.0,690000.0
3078570015,2018-02-02,2018022101024001,0.0,1,True,365000.0,365000.0
3078570015,2024-04-16,,0.0,2,False,585000.0,0.0
3078590033,2017-04-13,2017042600615001,0.0,1,True,590000.0,590000.0
3078590033,2022-06-28,2022071501222001,0.0,1,True,725000.0,725000.0
3078620034,2021-02-09,2021022201017001,0.0,1,True,695000.0,695000.0
3078620034,2024-05-16,2024051700678001,0.0,1,True,806000.0,806000.0
3078620068,2016-08-01,2016080201293001,0.0,1,True,599000.0,599000.0
3078620068,2025-09-03,2025091100784001,0.0,1,True,925000.0,925000.0
3078630023,2016-08-25,2016083001198001,0.0,1,True,640000.0,640000.0
3078630023,2024-01-11,2024012301020001,0.0,1,True,783500.0,783500.0
3078630025,2016-08-24,2016090100787001,0.0,1,True,532000.0,532000.0
3078630025,2022-06-02,2022061401050001,0.0,1,True,840000.0,840000.0
3078630057,2018-11-08,2018111900264001,0.0,1,True,700000.0,700000.0
3078630057,2025-08-13,2025082700798001,0.0,1,True,825000.0,825000.0
3078630070,2016-04-15,2016041901082001,0.0,1,True,630000.0,630000.0
3078630070,2025-06-24,2025070100133001,0.0,1,True,885000.0,885000.0
3078640005,2017-09-29,2017103001525001,0.0,1,True,950000.0,950000.0
3078640005,2022-11-22,2022112800131001,0.0,1,True,1150000.0,1150000.0
3078640019,2018-08-01,2018080900659002,0.0,1,True,700000.0,700000.0
3078640019,2025-08-25,2025090300428001,0.0,1,True,925000.0,925000.0
3078710076,2016-11-29,2016120200648001,0.0,1,True,516000.0,516000.0
3078710076,2021-05-25,2021061001321001,0.0,1,True,690000.0,690000.0
3078720066,2022-10-25,2022110700424001,0.0,1,True,495000.0,495000.0
3078720066,2025-12-18,2025123001302001,0.0,1,True,820000.0,820000.0
3078720079,2017-08-01,2017080401290001,0.0,1,True,555000.0,555000.0
3078720079,2021-06-04,2021062801523001,0.0,1,True,605000.0,605000.0
3078730014,2018-05-22,2018060101104001,0.0,1,True,932500.0,932500.0
3078730014,2022-06-01,2022061600848001,0.0,1,True,1496719.0,1496718.6
3078790012,2019-12-04,2019120600576001,0.0,1,True,444400.0,444400.0
3078790012,2023-08-31,2023090800405001,0.0,1,True,746750.0,746750.0
3078810027,2016-08-16,2016081801054001,0.0,1,True,450000.0,450000.0
3078810027,2020-05-05,2020051100638001,0.0,1,True,559000.0,559000.0
3078860026,2017-08-11,,,0,False,710000.0,0.0
3078860026,2023-04-24,2023050201119001,0.0,1,True,1800000.0,1800000.0
3078860056,2018-12-19,2018122100607001,0.0,1,True,700000.0,700000.0
3078860056,2024-06-10,2024061800733001,0.0,1,True,881000.0,881000.0
3078920048,2017-08-21,2017090300010001,0.0,1,True,905000.0,905000.0
3078920048,2022-08-17,2022082501140001,0.0,1,True,990000.0,990000.0
3078950024,2019-04-17,2019042900422001,0.0,1,True,510000.0,510000.0
3078950024,2023-12-29,2024010500467001,0.0,1,True,445000.0,445000.0
3078950056,2019-04-09,2019041000290001,0.0,1,True,470000.0,470000.0
3078950056,2024-03-29,2024040900424001,0.0,1,True,575000.0,575000.0
3078980034,2021-05-24,2021061401486001,0.0,1,True,305000.0,305000.0
3078980034,2025-11-25,2025120400910001,0.0,1,True,730000.0,730000.0
3078980074,2017-10-12,2017102000003002,0.0,1,True,500000.0,500000.0
3078980074,2024-10-30,2024110600916002,0.0,1,True,665000.0,665000.0
3079030029,2019-10-03,2019102201178001,0.0,1,True,580000.0,580000.0
3079030029,2023-12-29,2024010400834001,0.0,1,True,657000.0,657000.0
3079040064,2017-11-30,2017122600348001,0.0,1,True,499000.0,499000.0
3079040064,2022-04-29,2022050300894001,0.0,1,True,458420.0,458419.55
3079080058,2019-05-07,2019051400625001,0.0,1,True,502000.0,502000.0
3079080058,2022-08-24,2022082900844001,0.0,1,True,650000.0,650000.0
3079080078,2019-02-04,2019020700518002,0.0,1,True,500000.0,500000.0
3079080078,2025-05-16,2025052000591001,0.0,1,True,670000.0,670000.0
3079110022,2020-01-29,2020020300876001,0.0,1,True,360000.0,360000.0
3079110022,2024-09-05,2024090500758001,0.0,1,True,565000.0,565000.0
3079130029,2019-06-12,2019061901232001,0.0,1,True,476580.0,476580.0
3079130029,2023-05-19,2023052200772001,0.0,1,True,827000.0,827000.0
3079280019,2016-07-29,2016081100947001,0.0,1,True,465000.0,465000.0
3079280019,2023-05-22,2023053000881001,0.0,1,True,628000.0,628000.0
3079580060,2017-05-18,2017052600149001,0.0,1,True,700000.0,700000.0
3079580060,2021-12-15,2021123100176001,0.0,1,True,730000.0,730000.0
3079590077,2017-07-06,2017071901244001,0.0,1,True,621132.0,621132.5
3079590077,2023-07-24,2023072600602001,0.0,1,True,700000.0,700000.0
3079640078,2016-06-07,2016061401523001,0.0,1,True,465000.0,465000.0
3079640078,2022-02-25,2022030401364001,0.0,1,True,1200000.0,1200000.0
3079680111,2019-06-26,2019070100542001,0.0,1,True,697501.0,697501.25
3079680111,2023-04-26,2023042700593001,0.0,1,True,1250000.0,1250000.0
3079720051,2016-03-30,2016040500198001,0.0,1,True,516000.0,516000.0
3079720051,2021-04-13,2021041901016001,0.0,1,True,902240.0,902240.0
3079750028,2017-09-12,2017091500113001,0.0,1,True,537000.0,537000.0
3079750028,2024-10-12,2024111201356001,0.0,1,True,450000.0,450000.0
3079820185,2016-11-17,2016112500407001,0.0,1,True,510000.0,510000.0
3079820185,2020-07-20,2020073100255002,0.0,1,True,770000.0,770000.0
3079830156,2016-10-25,2016103100727001,0.0,1,True,445000.0,445000.0
3079830156,2023-08-10,2023081700718001,0.0,1,True,700000.0,700000.0
3079850035,2018-08-29,2018091000435001,0.0,1,True,895000.0,895000.0
3079850035,2023-02-15,2023021500646001,0.0,1,True,981500.0,981500.0
3079850061,2016-03-23,2016032801192001,0.0,1,True,495000.0,495000.0
3079850061,2022-04-22,2022050300744001,0.0,1,True,950000.0,950000.0
3079900016,2019-05-17,2019061000617001,0.0,1,True,899580.0,899579.72
3079900016,2023-03-10,2023031700515001,0.0,1,True,745000.0,745000.0
3079900048,2017-12-06,2017120801056002,0.0,1,True,700000.0,700000.0
3079900048,2025-05-21,2025052900792001,0.0,1,True,1200000.0,1200000.0
3079920002,2016-06-07,2016062900090001,0.0,1,True,445000.0,445000.0
3079920002,2024-05-31,2024060700883001,0.0,1,True,550000.0,550000.0
3079920055,2019-05-17,2019052901087001,0.0,1,True,478500.0,478500.0
3079920055,2022-08-18,2022082500676001,0.0,1,True,600000.0,600000.0
3080050041,2020-04-22,2020042400269001,0.0,1,True,360500.0,360500.0
3080050041,2024-03-06,2024040400519001,0.0,1,True,680000.0,680000.0
3080090047,2019-12-12,,,0,False,915000.0,0.0
3080090047,2023-01-16,2023012000496001,0.0,1,True,769797.0,769797.0
3080160070,2016-03-08,2016031500606001,0.0,1,True,524000.0,524000.0
3080160070,2023-06-08,2023071400386001,0.0,1,True,504463.0,504463.45
3080250031,2016-05-17,2016052301182001,0.0,1,True,400000.0,400000.0
3080250031,2021-10-19,2021110400527001,0.0,1,True,649000.0,649000.0
3080260042,2017-09-27,2017100400685001,0.0,1,True,367317.0,367317.0
3080260042,2022-02-10,2022022300339001,0.0,1,True,353064.0,353064.0
3080260047,2016-12-23,2017011301177001,0.0,1,True,520000.0,520000.0
3080260047,2020-06-19,2020062600120001,0.0,1,True,574000.0,574000.0
3080330014,2017-08-31,2017091400191001,0.0,1,True,550000.0,550000.0
3080330014,2022-01-31,2022020300294001,0.0,1,True,700000.0,700000.0
3080350045,2018-10-30,2018110400022002,0.0,1,True,593250.0,593250.0
3080350045,2021-11-03,2021111100355001,0.0,1,True,950000.0,950000.0
3080370172,2019-03-26,,0.0,2,False,555000.0,0.0
3080370172,2023-01-12,2023020500045001,0.0,1,True,875000.0,875000.0
3080470002,2018-09-19,2018100300381001,0.0,1,True,473000.0,473000.0
3080470002,2023-07-13,2023072000261001,0.0,1,True,625000.0,625000.0
3080470066,2017-08-08,,0.0,2,False,455000.0,0.0
3080470066,2023-07-07,2023072800591001,0.0,1,True,665000.0,665000.0
3080500008,2016-06-16,2016091901123001,0.0,1,True,472787.0,472787.31
3080500008,2020-11-23,2020120400939001,0.0,1,True,598507.0,598507.35
3080520024,2017-09-14,2017100301396001,0.0,1,True,648000.0,648000.0
3080520024,2024-03-11,2024031800658001,0.0,1,True,875000.0,875000.0
3080520047,2020-06-19,,,0,False,757000.0,0.0
3080520047,2023-07-07,,,0,False,1107000.0,0.0
3080610028,2016-08-09,2016081200390001,0.0,1,True,635000.0,635000.0
3080610028,2021-05-10,2021051301335001,0.0,1,True,665000.0,665000.0
3080620067,2019-07-17,2019073100153001,0.0,1,True,463500.0,463500.0
3080620067,2022-12-09,2022121501176001,0.0,1,True,989000.0,989000.0
3080640068,2017-01-17,2017011901173001,0.0,1,True,675000.0,675000.0
3080640068,2023-10-05,2023101800832001,0.0,1,True,895000.0,895000.0
3080650050,2017-09-21,2017081000616001,0.0,1,True,351911.0,351911.88
3080650050,2022-09-23,2022100600142001,0.0,1,True,415740.0,415740.0
3080660018,2016-11-17,2016120700485001,0.0,1,True,315270.0,315270.03
3080660018,2024-02-06,2024020900236001,0.0,1,True,720000.0,720000.0
3080680021,2018-01-10,2018012300828001,0.0,1,True,525000.0,525000.0
3080680021,2025-02-10,2025021900056001,0.0,1,True,700000.0,700000.0
3080680034,2021-08-13,2021082400532001,0.0,1,True,600000.0,600000.0
3080680034,2025-05-29,2025060400487001,0.0,1,True,699000.0,699000.0
3080750030,2017-06-30,2017070600202001,0.0,1,True,690000.0,690000.0
3080750030,2021-11-19,2021112900909001,0.0,1,True,900000.0,900000.0
3080750031,2022-05-12,2022051801056001,0.0,1,True,720000.0,720000.0
3080750031,2025-08-04,2025081300165001,0.0,1,True,840000.0,840000.0
3080750057,2019-08-30,2019092400490001,0.0,1,True,575000.0,575000.0
3080750057,2025-12-31,2026010900299001,0.0,1,True,810000.0,810000.0
3080760058,2016-05-18,2016060800187001,0.0,1,True,337102.0,337102.0
3080760058,2019-07-23,2019090400299002,0.0,1,True,534581.0,534581.25
3080760067,2017-03-16,2017033100007001,0.0,1,True,412979.0,412979.7
3080760067,2020-09-15,2020092500655001,0.0,1,True,784000.0,784000.0
3080790030,2017-09-07,2017091900445001,0.0,1,True,771539.0,771539.73
3080790030,2022-12-22,2022122300317001,0.0,1,True,670009.0,670008.5
3080820025,2022-06-10,2022062100779001,0.0,1,True,930000.0,930000.0
3080820025,2025-12-16,2025121800663001,0.0,1,True,1037740.0,1037740.0
3080820062,2019-01-11,2019011500738001,0.0,1,True,800000.0,800000.0
3080820062,2022-03-02,2022032801151002,0.0,1,True,803000.0,803000.0
3080830065,2019-09-24,2019100300015002,0.0,1,True,495846.0,495846.0
