ols,huber,trim_1_99,trim_2.5_97.5
0.10347145566483344,0.08523976616333266,0.09027312681470166,0.061540881295238097
0.11236773192641172,0.08452704325442827,0.08834698685649486,0.059110619060683975
0.11538683232347594,0.08785710590030221,0.09662634516672944,0.0737308459306034
0.11969174506169997,0.09648864576967603,0.09436644362939314,0.06520586076889796
0.1118674435861757,0.08326900127016623,0.08804401933020042,0.06610507954913611
0.1256028890546113,0.09708169528366684,0.0975138777379567,0.07138010057626556
0.09187028769523503,0.06965165689107533,0.06906613545398475,0.05245944738469037
0.10568185862184495,0.08329830612007227,0.0865721487508011,0.06842314329561427
0.09594803363213233,0.07656643052804885,0.0758152678269112,0.057648700316525664
0.1115459078375707,0.0904181006955571,0.09704625540348064,0.0747044307395529
0.10674295060179732,0.08596933679769855,0.08805153542864944,0.06941933808031654
0.11612102476483108,0.08898107660602395,0.0926109098640218,0.0628488976613773
0.10059705040052383,0.07563661155436718,0.08414315963705937,0.06285318337397205
0.12143640193619025,0.09238324925637352,0.10252447858583222,0.07525511992235226
0.10790143172676353,0.07518429941215944,0.09018357099176602,0.056321308520407606
0.13790211217263532,0.103864140132476,0.10848186217770883,0.08976594709714056
0.11827852475574654,0.09247141343237203,0.0998739716386172,0.06836148403610756
0.1101074857876321,0.08669931711438317,0.08641399961793467,0.061595511656400675
0.12406154623590883,0.08676650711299383,0.09780938064851138,0.06862674261434262
0.1296665898752812,0.10455436424753943,0.11082393669400038,0.08092954762715102
0.123537033625442,0.09469101607243477,0.10296942923077418,0.07176172843703793
0.14454342876720305,0.10686146886268896,0.11488976213058522,0.08527778401197786
0.12181063172675374,0.09776505154053575,0.10068195677252734,0.07228651219376621
0.10982545917730338,0.08701981609114993,0.09003600580535549,0.07375768406878713
0.11996614816408738,0.09309441310318085,0.09737816563956389,0.0729045556947486
0.10037324197185012,0.07088213713660466,0.07951151252791126,0.06316013196131738
0.10525998217890283,0.08249526335927607,0.0856649304279464,0.06236749038891122
0.11899041530715183,0.08884057941441388,0.09858087507921318,0.068561181923727
0.11663156993618631,0.09848362828771554,0.09720194198853646,0.07827178419388242
0.11231782847359467,0.09560613261128921,0.09304650168477069,0.07686667110908728
0.12024851079705277,0.08998312885088611,0.0957693737262009,0.06912015832436733
0.10621227325755986,0.08854143799517247,0.0859517396670988,0.06308089367695659
0.11936125971903239,0.09356929837906047,0.10131474223175657,0.07134733221433587
0.1066629264964443,0.08481280360835944,0.08335468230915041,0.06725124265448691
0.12804015182951642,0.0988129731455441,0.10009673868501898,0.07213264334535302
0.10752177720427043,0.08359095982228226,0.09250193108058798,0.06435720120867039
0.09729460142246563,0.07691707048770502,0.07979241037699182,0.06252664458863975
0.11033445347169696,0.08585083912764122,0.09302694565347708,0.07071241982630667
0.11621859217397798,0.08710800592895701,0.09681041444823446,0.07072788321219894
0.10403306641159213,0.0799539729097696,0.08271087382938488,0.05398781791882423
0.1185031209381543,0.09058480997626278,0.09450495913286071,0.0678307656636587
0.12102242346498635,0.10040126877511427,0.1009663630747975,0.07849642709585747
0.09026717814839375,0.06922368671643939,0.07475905315274656,0.04961595520581452
0.1202426722367527,0.09316195112647332,0.10022921395404365,0.0776682629822785
0.11256858768025446,0.0830144868225291,0.09100024782357918,0.06374173478987812
0.11267193031710179,0.08482889266227042,0.09463533152036588,0.06488379414733743
0.11700554469032043,0.08966163318980566,0.08951762214553557,0.06674850678169462
0.09384222033898904,0.06805823207639744,0.08010418816656117,0.053640957344202954
0.09524421892216323,0.07190102590919778,0.0704182593864685,0.05416214963182924
0.10602074136408793,0.08225395797957777,0.08833014221563669,0.06409621097786619
0.12073425839394603,0.09768564733221122,0.0982141182263887,0.07075855631615738
0.09962007146813227,0.07330393859754727,0.08229462895225306,0.05399165860486722
0.12562946414459325,0.09101910888969575,0.10045699120528967,0.07265369006719563
0.13157734833624327,0.10034864750654482,0.10632577034342665,0.07682597677583299
0.11630891872750876,0.08830182785399235,0.09184887719168923,0.07293066931715611
0.11168270415852578,0.08091866891680627,0.09316986474882297,0.06490518981185839
0.11452970725321915,0.08927075936046812,0.10113632353532453,0.07350315760087585
0.11096590560842973,0.09057998925355239,0.08887031359398734,0.06645995719150491
0.13887409048873706,0.11385591532265704,0.12071908440603632,0.09050749005164996
0.12284814010050389,0.09841621152311274,0.10872811354137188,0.08103154616537961
0.11639085667089213,0.09333955292616865,0.09695820363599156,0.07127470126624032
0.10050694828297063,0.07573382772026321,0.07541195357287278,0.05505287242143287
0.11363713563561592,0.09045013221698181,0.09670108118426128,0.06538156127056326
0.12186298017051087,0.09880443325239949,0.09732162719713139,0.0743086761374454
0.11660475426203029,0.08449122443839487,0.09522994437055643,0.06494922913953102
0.11997890537182532,0.08892082149983162,0.09385687633105372,0.07076209190026167
0.11199047278049415,0.08949940380733773,0.08922875520526796,0.0676336960919253
0.09196911877207531,0.07083237930107018,0.07504831934074832,0.059465331675461815
0.12449977466995137,0.09201145397857696,0.10463991339438755,0.0807798034735811
0.10579657269719997,0.08300984721160587,0.09527553122638072,0.07591273982733673
0.10687703326892531,0.08849188809417341,0.09075361053687228,0.07087579514805013
0.11808947783721582,0.08843361047563018,0.09768789341427843,0.0755996819520431
0.11726561661316201,0.08645940599212933,0.09992006767853684,0.07179706159206198
0.11909339199149106,0.08944884111413054,0.10302272310060434,0.0742351498203026
0.11324602410000784,0.08796237877343856,0.09145471002338783,0.07171833523909933
0.10862430664705072,0.0830289861320441,0.08385470196293714,0.06311717069510678
0.10324334852430811,0.07799125515124634,0.08643697090693425,0.06693887608814361
0.11471836287613543,0.08239685068350375,0.08898757783268604,0.059462064309198495
0.1206374219785678,0.09196035382126722,0.09484019723065337,0.0674126826830521
0.10530416141911222,0.0819865480710085,0.08533852358349234,0.06188971779312975
0.10817088795658487,0.08538565031057632,0.09292869479844658,0.07435651563917908
0.10497306686649754,0.08453777479649899,0.08792405943113657,0.06507566834322556
0.11775006534875787,0.09114023991793728,0.09636325070772715,0.07268147135460502
0.11061771295434647,0.08567127842867674,0.09234612585151786,0.06924331203499169
0.11499901038955665,0.09094780105836228,0.09382038616566096,0.0724954692317826
0.11607801957282217,0.08539039387753994,0.08900100953681105,0.06657937101607747
0.11076484600566769,0.08794386139986896,0.08516136828204321,0.06524883012427275
0.11969727087725254,0.09098470384680832,0.10266722173226345,0.07525200450869896
0.11600728249533224,0.09137369681173718,0.09985074475562551,0.07113731215008723
0.1051955518690442,0.08145486266389726,0.08527276503488718,0.06453848096036444
0.11805531610108695,0.09165773469500471,0.0964063002087805,0.07113874491098565
0.10782275407142998,0.0801898247120071,0.08399923502530968,0.06045111908872911
0.1191105748406128,0.09031198267659771,0.09486823382567669,0.06705691991701551
0.11909245142319169,0.0845084581686715,0.09299986582157976,0.06347949860716515
0.11706031757822884,0.0972325367876253,0.0989583742965949,0.0793795542151743
0.11029824335663495,0.08408378221410936,0.08174471884925334,0.05986069915504762
0.12416915250651916,0.09627067247879809,0.10112834403150456,0.07955458153136775
0.11066120695642928,0.08727119449941131,0.08306916846516382,0.059582259993951926
0.10772582491613368,0.08392686420996659,0.08567427382296523,0.06384953990452005
0.12229488437022315,0.09448718731405602,0.10186614827940149,0.07228573044575219
0.1013695758137052,0.08406659682807388,0.07862188282382196,0.060081382301173825
0.11473574497037231,0.09516009820927185,0.09124017978206163,0.07088398303092663
0.10281309188771018,0.08082870375471377,0.08115223038571498,0.06571477480930359
0.11701924270506103,0.08607946546568185,0.10043467517468223,0.0703605469309126
0.11523519548711275,0.09405282017388553,0.09023547311513638,0.06801522090407626
0.11607582976796871,0.09898827267631527,0.09942006868872535,0.08273097593696387
0.10411627475246799,0.0851786589830574,0.08267495464610859,0.06368040201881613
0.1158675303283284,0.09589484044922539,0.09618700507303923,0.07174889874714961
