bbl,borough,zipcode,pairs,influence,absolute_outcome_weight,absolute_influence
4096000023,4,11419,1,-4.5513550763939377e-07,8.472631419572795e-05,4.5513550763939377e-07
4039990217,4,11356,1,4.5376046034922653e-07,9.320238002159416e-06,4.5376046034922653e-07
4057520052,4,11357,1,-4.4942052600438605e-07,0.000115347099385977,4.4942052600438605e-07
4116060018,4,11420,1,-4.4799720901741376e-07,0.00019124927357548014,4.4799720901741376e-07
2047340176,2,10469,1,-4.4132456609555874e-07,4.264135498735142e-06,4.4132456609555874e-07
2035940052,2,10473,1,4.407213999034014e-07,1.7608289195118954e-05,4.407213999034014e-07
4153150015,4,11693,1,-4.330448326773138e-07,1.9610850724270767e-05,4.330448326773138e-07
2035110029,2,10473,1,4.2365175531492513e-07,2.9401010263203717e-05,4.2365175531492513e-07
4115330038,4,11417,1,-4.2263369587755316e-07,8.047449328811584e-06,4.2263369587755316e-07
3086540024,3,11234,1,-4.2226703277878053e-07,2.0523291699570782e-05,4.2226703277878053e-07
4121920049,4,11434,1,4.2067536065099716e-07,8.141011860473636e-05,4.2067536065099716e-07
2054060076,2,10465,1,-4.1861223122207373e-07,3.681828632298969e-05,4.1861223122207373e-07
2039960009,2,10461,1,4.179823760852692e-07,0.00012746889829835716,4.179823760852692e-07
2053470006,2,10461,1,4.1705282581239043e-07,1.2232815967475195e-05,4.1705282581239043e-07
4016590022,4,11369,1,4.1129064003275843e-07,0.00011228140829311372,4.1129064003275843e-07
2054390042,2,10465,1,4.1092752614227344e-07,6.632479458234549e-06,4.1092752614227344e-07
3054190024,3,11230,1,4.1069192053602496e-07,4.233030288552074e-06,4.1069192053602496e-07
2036670049,2,10473,1,-4.094141419898658e-07,5.030375546090818e-06,4.094141419898658e-07
2044460016,2,10469,1,4.0820963296500173e-07,8.55145129837498e-06,4.0820963296500173e-07
4045950083,4,11357,1,4.0783298940921523e-07,7.204147419305116e-05,4.0783298940921523e-07
